,fire_name,fire_size,fire_size_class,stat_cause_descr,fips_name,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,remoteness,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
5033,CUTOFF,10.0,C,Fireworks,,34.6333,-117.0175,CA,1997-07-04,1997-07-05,Jul,1997-07-04 21:04:00,1997-07-05 00:30:00,1 days 00:00:00.000000000,1997-06-04,1997,Jun,723825,33723.60463080178,99999,1949,2020,16,1.0,File Not Found,84515.01768908997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5034,SOUTH TRAIL II,2.0,B,Lightning,,44.93888889,-118.35472222,OR,2000-08-10,2000-08-12,Aug,2000-08-10 15:57:00,2000-08-12 05:00:00,2 days 00:00:00.000000000,2000-07-11,2000,Jul,726884,47346.62272806744,24148,1942,2020,15,0.1,726884-99999-2000.gz,85022.57021091522,22.61896243291592,24.000000000000014,22.785714285714285,22.729166666666668,2.6573476702508882,2.6824451410658385,1.8654761904761914,4.316666666666662,36.78315412186379,33.66771159874608,33.13690476190479,29.75,0.3,0.0,0.0,1.8
5035,LITTLE NEW MEXICO,18.0,C,Children,,35.9833,-81.8667,NC,2000-05-13,,May,,,,2000-04-13,2000,Apr,723148,29276.924945598683,63859,1973,2010,15,1.0,File Not Found,65305.76961492997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5036,,18.0,C,Miscellaneous,,36.1203,-93.335,AR,2000-09-19,,Sep,,,,2000-08-20,2000,Aug,723446,22831.85731097956,13971,1992,2005,0,1.0,723446-13971-2000.gz,71281.27309903999,26.175061124694388,22.838888888888906,20.557954545454557,16.077126917712697,3.1282308657465143,2.9805825242718447,2.39886363636364,2.974581005586569,58.359394703656996,65.1666666666667,60.897142857142875,62.3121468926554,35.4,35.1,35.1,73.5
5037,ROCKWELL SPRING,35.0,C,Missing/Undefined,San Juan,37.17864,-109.1429,UT,1997-07-25,1997-07-25,Jul,,,0 days 00:00:00.000000000,1997-06-25,1997,Jun,724767,48024.82838392217,93069,1973,2020,0,1.0,724767-99999-1997.gz,79921.0579910696,21.02295552367291,21.561959654178683,21.719512195121947,0.0,2.98967001434718,2.671757925072058,2.5951219512195145,0.0,36.09798270893374,42.74127906976743,52.453416149068325,0.0,0.0,0.0,0.0,0.0
5038,,2.0,B,Equipment Use,Levy,29.31,-83.03,FL,1995-03-26,,Mar,,,,1995-02-24,1995,Feb,994640,18842.712713398883,99999,1994,2008,12,0.1,File Not Found,66170.63521925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5039,,4.0,B,Miscellaneous,,30.8442,-88.2342,AL,2001-01-01,,Jan,,,,2000-12-02,2000,Dec,722230,17353.992545487883,13894,1990,2020,12,0.1,722230-13894-2000.gz,68793.84582352999,8.280970504281619,4.821848739495802,6.157383966244724,0.0,3.6934865900382654,4.142887473460696,3.9354700854701026,0.0,71.3293697978596,64.17690417690415,67.70000000000002,0.0,195.8,118.80000000000001,78.2,0.0
5040,POST MOUNTAIN,1.0,B,Arson,Le Flore,34.79611111,-94.7425,OK,2013-03-04,2013-03-04,Mar,2013-03-04 06:30:00,2013-03-04 07:15:00,0 days 00:00:00.000000000,2013-02-02,2013,Feb,722178,27056.533641707334,99999,2006,2020,16,0.1,722178-53953-2013.gz,72079.51396844145,6.7355679702048405,5.233054781801302,4.968190854870774,0.0,2.2073556797020366,2.676880222841191,3.160834990059635,0.0,68.98769574944072,69.1903190319032,70.21158129175944,0.0,0.0,0.0,0.0,0.0
5041,"OLD STAGE RD., AL",6.1,B,Arson,Conecuh,31.357559,-87.330332,AL,2011-06-02,2011-06-03,Jun,2011-06-02 23:15:00,2011-06-03 02:24:00,1 days 00:00:00.000000000,2011-05-03,2011,May,999999,35472.44811868586,63899,2003,2019,12,0.1,999999-94060-2011.gz,68299.8210524217,10.933438228438273,11.69247685185183,10.149603174603197,17.69756944444443,3.8253146853146838,3.9591666666666674,4.2416666666666645,4.262499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5042,,0.8,B,Lightning,Clay,29.798890000000004,-81.90028000000002,FL,2008-06-04,,Jun,,,,2008-05-05,2008,May,749048,15165.60831779702,99999,1945,2020,12,0.1,File Not Found,65570.32673545051,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5043,SHAM SANDERS,1.0,B,Arson,Grundy,35.36716699999999,-85.56700000000002,TN,2007-02-04,2007-02-04,Feb,2007-02-04 08:35:00,2007-02-04 15:00:00,0 days 00:00:00.000000000,2007-01-05,2007,Jan,723245,28833.696366946788,99999,1973,2020,15,0.1,File Not Found,67227.75855775888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5044,NORTH ROCK CREEK,6.0,B,Miscellaneous,Garfield,47.7466,-106.2619,MT,2014-04-14,2014-04-14,Apr,2014-04-14 18:00:00,2014-04-14 19:30:00,0 days 00:00:00.000000000,2014-03-15,2014,Mar,727680,58476.97850679942,94008,1959,2020,15,0.1,727680-94008-2014.gz,78082.43351922001,0.47151277013752296,2.942608695652176,6.113131313131309,0.0,4.892709359605886,5.0958695652173756,5.122727272727285,0.0,67.10678642714583,60.51633986928103,50.46700507614213,0.0,29.0,4.0,0.0,0.0
5045,,4.0,B,Arson,Dallas,37.66523957,-92.85754275,MO,1995-03-16,,Mar,1995-03-16 14:40:00,,,1995-02-14,1995,Feb,724459,54806.77784231965,53931,1973,2010,0,0.1,724459-99999-1995.gz,70977.60995435019,5.493644067796607,4.932478632478631,12.095209580838327,12.49957446808512,3.2580508474576106,3.3806267806267836,4.305988023952101,3.357730496453877,58.26271186440678,61.44729344729347,49.40119760479043,51.90638297872343,0.0,0.0,0.0,0.0
5046,,7.0,B,Debris Burning,Madison,32.63430172,-89.93436093,MS,1992-02-01,1992-02-01,Feb,1992-02-01 14:13:00,1992-02-01 14:55:00,0 days 00:00:00.000000000,1992-01-02,1992,Jan,722350,37275.01418705692,3940,1943,2004,12,0.1,722350-03940-1992.gz,69609.69129519773,7.470833333333333,7.199444444444447,10.019047619047626,0.0,3.0652777777777613,3.4055555555555532,3.491666666666675,0.0,73.68618618618616,75.2209302325581,80.15189873417721,0.0,427.70000000000016,242.2,90.7,0.0
5047,,0.61,B,Children,Telfair,32.064,-82.8818,GA,1992-02-12,1992-02-12,Feb,1992-02-12 16:30:00,1992-02-12 17:25:00,0 days 00:00:00.000000000,1992-01-13,1992,Jan,722062,65010.13517298841,99999,1945,2005,12,0.1,File Not Found,65972.40901529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5048,,15.0,C,Campfire,Orange,30.23542,-94.00625,TX,1993-07-25,,Jul,,,,1993-06-25,1993,Jun,722248,61792.276775450446,359,1973,2005,12,1.0,File Not Found,71871.51543116888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5049,,7.0,B,Lightning,Smith,32.35208001,-95.02708,TX,2000-08-22,,Aug,,,,2000-07-23,2000,Jul,722470,29877.050815538936,3901,1973,2020,12,0.1,722470-03901-2000.gz,72326.49750889193,28.949778434268833,30.41269841269841,31.458646616541355,27.73167539267016,2.4431818181818072,2.5354729729729804,2.380645161290321,2.4222377622377502,59.0480132450331,53.908783783783775,48.41935483870967,60.72818311874107,12.5,0.0,0.0,24.400000000000002
5050,,5.0,B,Railroad,Pasco,28.3103,-82.1794,FL,2002-01-20,,Jan,,,,2001-12-21,2001,Dec,722014,32455.819760489063,12818,1973,2020,12,0.1,722014-99999-2001.gz,65783.74750479999,12.379844961240314,0.0,0.0,0.0,3.143646408839785,0.0,0.0,0.0,66.65294117647059,0.0,0.0,0.0,7.3999999999999995,0.0,0.0,0.0
5051,,80.0,C,Arson,Madison,32.69993849,-89.86738751,MS,2012-02-27,2012-02-27,Feb,2012-02-27 14:47:00,2012-02-27 18:29:00,0 days 00:00:00.000000000,2012-01-28,2012,Jan,722354,52189.99909275966,13927,2006,2020,12,1.0,722354-13927-2012.gz,69571.80462736415,11.926149131767122,11.618487394957983,14.433333333333334,0.0,2.7808306709264867,2.977752293577985,3.40645161290323,0.0,73.0317982456141,70.16431924882633,59.82702702702703,0.0,175.09999999999997,66.80000000000001,0.0,0.0
5052,FY2013-LANIER-009,4.0,B,Debris Burning,Lanier,30.97490278,-83.00470833,GA,2013-02-10,2013-02-10,Feb,2013-02-10 12:10:00,2013-02-10 13:56:00,0 days 00:00:00.000000000,2013-01-11,2013,Jan,747810,18677.39817435433,99999,2006,2020,12,0.1,747810-13857-2013.gz,66081.91555685904,13.047078353253628,13.706760563380286,13.038516746411489,0.0,2.8656914893616863,3.201129943502791,2.6837320574162713,0.0,75.40969899665545,74.67474048442914,78.87650602409636,0.0,25.5,25.5,10.5,0.0
5053,,1.0,B,Equipment Use,Taylor,30.0,-83.63,FL,1999-05-14,,May,,,,1999-04-14,1999,Apr,A00009,9637.2651752204,53862,1947,2000,12,0.1,File Not Found,66446.30692925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5054,,3.0,B,Lightning,Orange,28.5,-81.04,FL,1993-07-14,,Jul,,,,1993-06-14,1993,Jun,722050,28853.872692508838,12815,1973,2010,12,0.1,722050-12815-1993.gz,65193.97098925,26.558194444444407,27.017777777777727,27.069047619047637,28.187638888888877,3.4144444444444053,3.014166666666678,2.792261904761909,3.3498611111110783,76.20194986072423,76.59444444444439,74.7202380952381,73.86013986013987,416.8000000000004,263.20000000000005,125.19999999999993,449.8000000000002
5055,,38.0,C,Arson,Cherokee,34.167148,-85.536011,AL,2005-10-27,2005-10-27,Oct,2005-10-27 16:19:00,2005-10-27 18:29:00,0 days 00:00:00.000000000,2005-09-27,2005,Sep,723200,39579.62385834773,99999,1990,2020,16,1.0,723200-93801-2005.gz,67255.23514013401,19.552554744525562,16.448296593186374,13.750202429149786,0.0,1.705291970802909,1.5955911823647357,1.8319838056680184,0.0,71.29105839416059,66.73346693386766,68.07692307692305,0.0,84.99999999999999,1.0,1.0,0.0
5056,,4.0,B,Lightning,,33.9717,-81.7903,SC,1999-08-21,,Aug,,,,1999-07-22,1999,Jul,723124,45862.45893847458,53874,1973,2020,16,0.1,File Not Found,65338.90072332999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5057,,5.0,B,Railroad,Holmes,30.91,-85.79,FL,2000-08-17,,Aug,,,,2000-07-18,2000,Jul,747761,19416.18679635151,99999,1968,2003,12,0.1,File Not Found,67519.30377925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5058,,2.0,B,Debris Burning,Richland,33.81113,-80.66196,SC,2007-12-02,,Dec,,,,2007-11-02,2007,Nov,723105,17720.98972537606,99999,1942,2020,16,0.1,723105-03858-2007.gz,64771.019100498495,13.502747252747254,13.425287356321839,11.99099099099099,12.353801169590646,2.116208791208797,1.7155172413793103,1.626126126126125,2.1508771929824615,46.24149659863944,49.96694214876033,51.06849315068493,56.3202846975089,1.6,0.8,0.8,123.9
5059,,1.0,B,Debris Burning,Estill,37.70445,-84.04785,KY,2008-09-29,2008-09-29,Sep,2008-09-29 20:00:00,2008-09-29 20:00:00,0 days 00:00:00.000000000,2008-08-30,2008,Aug,724220,61700.87426378758,93820,1973,2020,0,0.1,724220-93820-2008.gz,66367.61408982499,21.767096774193604,20.079777777777757,20.00189573459715,0.0,2.6471351351351076,2.824888888888887,2.8573459715639884,0.0,66.19213483146062,61.318077803203614,56.76470588235294,0.0,50.8,0.0,0.0,0.0
5060,,6.0,B,Campfire,,40.4641,-107.00661,CO,1994-05-08,,May,,,,1994-04-08,1994,Apr,725715,17964.303559614684,99999,1977,2005,14,0.1,725715-99999-1994.gz,78627.1381047121,7.368671328671338,7.307303370786506,9.916867469879517,14.036170212765978,3.733286713286683,3.563202247191008,3.123493975903619,3.8368794326240856,49.73706293706294,53.311797752808985,46.897590361445786,37.22411347517729,0.0,0.0,0.0,0.0
5061,,1.0,B,Debris Burning,,34.8347,-88.1617,MS,2003-04-03,,Apr,,,,2003-03-04,2003,Mar,999999,48226.562939132265,63894,1999,2004,16,0.1,999999-94197-2003.gz,68595.88695072997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,S CEDAR AV  CARUTHERS 8  ,3.0,B,Equipment Use,,36.57305555,-119.755,CA,2007-03-25,,Mar,,,,2007-02-23,2007,Feb,723897,18571.128290751454,99999,2006,2020,0,0.1,File Not Found,86043.94507682332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5063,MARK HULS,3.0,B,Missing/Undefined,,43.75715,-97.55334,SD,2002-04-14,,Apr,,,,2002-03-15,2002,Mar,726545,39070.28681829053,94950,1999,2005,9,0.1,726545-99999-2002.gz,73349.19047651808,0.7930107526881702,5.770618556701031,10.0,9.326923076923089,5.045356662180316,5.527061855670091,4.967553191489378,6.005995475113106,70.66620498614964,65.41018766756027,68.88439306358383,63.97117794486215,16.5,3.3,3.3,46.999999999999986
5064,,3.0,B,Debris Burning,Madison,30.31,-83.66,FL,1996-02-12,,Feb,,,,1996-01-13,1996,Jan,A00009,27652.962603151333,53862,1947,2000,12,0.1,File Not Found,66447.61389925003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5065,,3.0,B,Arson,Cleburne,33.677127,-85.543185,AL,2010-11-13,2010-11-13,Nov,,,0 days 00:00:00.000000000,2010-10-14,2010,Oct,720674,36797.403719837705,249,2009,2020,16,0.1,720674-00249-2010.gz,67277.54112322135,14.537459283387626,11.12033582089551,10.144288577154317,0.0,1.8278268962307738,1.78936567164178,1.3214428857715477,0.0,63.76802507837003,64.54340836012855,63.31489361702124,0.0,0.0,0.0,0.0,0.0
5066,,23.0,C,Lightning,Yell,34.89794000000001,-93.4719,AR,2012-09-08,2012-09-08,Sep,2012-09-08 13:37:00,2012-09-08 16:00:00,0 days 00:00:00.000000000,2012-08-09,2012,Aug,723435,39917.753830928494,99999,2006,2020,16,1.0,723435-53921-2012.gz,71396.7528719636,25.290139211136804,26.47080459770118,28.84674556213019,0.0,1.0452436194895642,1.290804597701154,0.7976331360946741,0.0,68.94891443167295,72.51300236406618,66.82248520710058,0.0,70.2,59.8,1.3,0.0
5067,,18.0,C,Arson,Macon,32.313916,-85.546502,AL,2008-03-16,2008-03-16,Mar,2008-03-16 14:50:00,2008-03-16 18:12:00,0 days 00:00:00.000000000,2008-02-15,2008,Feb,722288,32025.0951914376,99999,2006,2020,12,1.0,File Not Found,67333.51286487705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5068,,1.0,B,Miscellaneous,,31.1925,-90.1914,MS,2000-07-15,,Jul,2000-07-15 14:55:00,,,2000-06-15,2000,Jun,722312,77537.84084736343,3908,1987,2016,12,0.1,File Not Found,69805.49345635997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5069,,1.0,B,Debris Burning,,35.0867,-86.5867,TN,2000-03-04,,Mar,,,,2000-02-03,2000,Feb,691164,45642.86806326575,99999,1977,2001,15,0.1,File Not Found,67766.28163153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5070,TIGER CREEK,28.0,C,Arson,Forrest,30.98944444,-89.15333333,MS,2005-02-21,2005-02-23,Feb,2005-02-21 16:00:00,2005-02-23 12:00:00,2 days 00:00:00.000000000,2005-01-22,2005,Jan,722348,55646.4971607104,53808,1973,2020,12,1.0,722348-99999-2005.gz,69268.75029522707,10.406938584153785,12.49675023212628,13.290836653386455,20.930069930069923,2.725609756097599,2.458124419684273,2.4856573705179272,2.2538461538461547,69.2584427767355,68.91179201485619,65.74701195219129,74.87412587412588,102.8,32.4,4.8,0.0
5071,WEATHERLY FIRE,1500.0,F,Lightning,Hall,34.46860998,-100.74139998,TX,2003-09-29,,Sep,,,,2003-08-30,2003,Aug,723630,122001.8479305158,23047,1973,2020,16,50.0,723630-23047-2003.gz,75341.25985221459,18.98076923076928,18.664545454545472,18.75980392156864,16.3036998972251,5.711966701352775,6.060364464692435,5.114285714285728,5.089289392378955,62.541442411194886,55.62642369020501,58.51724137931034,59.8927444794954,113.6,14.8,7.6,51.400000000000006
5072,,25.0,C,Miscellaneous,Collingsworth,34.88132,-100.1526,TX,2008-06-14,,Jun,,,,2008-05-15,2008,May,723660,51797.8524329505,23007,2006,2013,16,1.0,File Not Found,75004.0642364324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5073,,1.49,B,Debris Burning,Oswego,43.3382671,-76.50141274,NY,2008-04-24,2008-04-24,Apr,2008-04-24 13:38:00,2008-04-24 13:38:00,0 days 00:00:00.000000000,2008-03-25,2008,Mar,725146,9528.839332408625,54773,1973,2020,9,0.1,725146-54773-2008.gz,62403.688136494726,6.4269823788546265,10.950249999999993,17.21151515151515,0.0,3.4778634361233065,3.0584999999999964,2.449090909090912,0.0,66.33938706015891,60.1243654822335,46.8848484848485,0.0,52.099999999999994,20.900000000000002,0.0,0.0
5074,,1.0,B,Equipment Use,St. Louis,47.29940873,-92.76043591,MN,2012-05-15,2012-05-15,May,2012-05-15 14:12:00,2012-05-15 15:50:00,0 days 00:00:00.000000000,2012-04-15,2012,Apr,727455,11310.464215170081,94931,2006,2020,15,0.1,727455-94931-2012.gz,70725.31772880924,7.056941649899395,10.709484536082487,10.486432160804021,0.0,3.007552870090596,2.603092783505159,2.3180904522613073,0.0,70.8043956043958,68.83411214953274,61.20108695652174,0.0,80.59999999999998,18.400000000000002,5.4,0.0
5075,30499,80.0,C,Arson,Delaware,36.41578334,-94.77845001,OK,2009-03-17,2009-03-17,Mar,2009-03-17 22:40:00,2009-03-17 22:40:00,0 days 00:00:00.000000000,2009-02-15,2009,Feb,722092,20843.75476262413,99999,2006,2020,0,1.0,722092-53941-2009.gz,72042.76797865439,8.087123025370973,10.802469135802468,8.110663983903418,0.0,3.811728099569195,4.011775878442531,2.8565392354124586,0.0,65.50585365853657,63.94901960784317,66.92672413793099,0.0,0.0,0.0,0.0,0.0
5076,STATE                    ,1.0,B,Equipment Use,,33.70694444,-117.24888888,CA,1997-06-23,,Jun,,,,1997-05-24,1997,May,999999,30217.728091317204,53151,1996,2003,16,0.1,999999-04826-1997.gz,84684.03451621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,,0.98,B,Debris Burning,Early,31.3104,-84.9362,GA,1997-04-02,1997-04-02,Apr,1997-04-02 13:40:00,1997-04-02 14:08:00,0 days 00:00:00.000000000,1997-03-03,1997,Mar,722268,48914.15088585332,13839,1935,2020,12,0.1,722268-93843-1997.gz,67060.46724664999,18.150943396226403,18.411931818181838,18.96875,0.0,4.110319767441817,3.810795454545458,4.296875000000005,0.0,65.27093596059113,68.34333333333329,67.82758620689658,0.0,0.0,0.0,0.0,0.0
5078,#7149,2.0,B,Lightning,Harney,43.66472222,-119.42666667,OR,2007-07-06,2007-07-07,Jul,2007-07-06 17:05:00,2007-07-07 14:15:00,1 days 00:00:00.000000000,2007-06-06,2007,Jun,726839,89623.68048488096,99999,2006,2020,9,0.1,File Not Found,85670.51472715184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5079,,1.0,B,Children,Grayson,36.63933001,-81.00117001,VA,2006-03-20,,Mar,,,,2006-02-18,2006,Feb,724056,42130.352933989285,63805,1936,2020,0,0.1,724056-63805-2006.gz,64843.356846015166,6.390471742176553,8.9747191011236,8.444444444444459,11.013551401869153,4.837505838393369,4.231928838951301,5.642626262626224,3.6523386342376476,50.66385767790261,48.55534709193247,44.66262626262627,54.81106422878575,0.0,0.0,0.0,0.0
5080,,2.0,B,Lightning,Mora,35.93528001,-105.2703,NM,2003-08-20,,Aug,,,,2003-07-21,2003,Jul,723677,33294.78350464791,23054,1988,2005,15,0.1,723677-23054-2003.gz,77790.4785469992,21.398036809815938,20.511682242990656,18.732065217391316,16.849350649350658,4.472113022112968,4.68177570093458,5.510869565217408,4.58510638297868,47.72235872235875,52.100467289719646,53.61413043478261,59.04447115384615,4.3999999999999995,2.5999999999999996,0.6,50.199999999999996
5081,MS0    1010-5320127001,2.0,B,Missing/Undefined,Jefferson,31.850355,-91.156553,MS,2010-01-27,,Jan,2010-01-27 11:24:00,,,2009-12-28,2009,Dec,722357,28514.86291008712,3961,2005,2020,12,0.1,722357-03961-2009.gz,70286.58026195082,5.814685314685314,0.0,0.0,0.0,2.1003496503496546,0.0,0.0,0.0,65.59790209790208,0.0,0.0,0.0,11.4,0.0,0.0,0.0
5082,,3.86,B,Arson,Washington,32.85575037,-82.7505702,GA,2004-03-18,,Mar,,,,2004-02-17,2004,Feb,722217,39114.47913388335,63881,1997,2005,12,0.1,File Not Found,65872.87549212741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5083,7069,1.0,B,Fireworks,Angelina,31.33668333,-94.76383333,TX,2013-08-02,2013-08-02,Aug,2013-08-02 21:03:00,2013-08-02 23:02:00,0 days 00:00:00.000000000,2013-07-03,2013,Jul,722499,27241.38158256205,99999,2005,2020,12,0.1,722499-53948-2013.gz,72228.13804778586,26.931881371640397,27.11502782931355,27.564612326043733,0.0,2.264673157162725,2.313556174558936,2.5544731610337927,0.0,69.35865384615408,74.21100000000001,72.29399585921325,0.0,84.0,30.9,5.6,0.0
5084,EGRET,1.8,B,Miscellaneous,,29.43527778,-81.735,FL,2002-03-11,2002-03-11,Mar,2002-03-11 13:45:00,2002-03-11 17:00:00,0 days 00:00:00.000000000,2002-02-09,2002,Feb,749048,54600.69138169877,99999,1945,2020,12,0.1,File Not Found,65502.98219061179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5085,,2.0,B,Debris Burning,,34.0753,-85.9889,AL,1999-01-27,,Jan,,,,1998-12-28,1998,Dec,722111,50641.92223990852,99999,1983,2005,16,0.1,File Not Found,67493.17664965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5086,VANCE #1                 ,1.0,B,Arson,,36.815,-119.49194444,CA,1993-08-08,,Aug,,,,1993-07-09,1993,Jul,723890,20632.939471960657,93193,1973,2005,0,0.1,723890-93193-1993.gz,85882.08818987428,27.34555555555551,28.298333333333343,29.711904761904776,26.130000000000003,3.4919444444444068,3.277222222222225,3.1976190476190527,3.5126388888888522,41.29583333333335,44.3,41.07738095238097,43.934722222222234,0.0,0.0,0.0,0.0
5087,,339.0,E,Equipment Use,Dixie,29.52,-83.03,FL,2000-03-28,,Mar,,,,2000-02-27,2000,Feb,722120,14480.951914047972,12833,1973,2005,12,10.0,722120-12833-2000.gz,66160.77340925003,17.570694444444438,17.991666666666656,18.086904761904766,18.326224783861683,2.7038888888888795,2.9308333333333434,2.5666666666666647,3.0877521613832717,67.34550989345509,68.58997050147497,64.08124999999998,68.3255451713395,9.700000000000001,0.0,0.0,1.8
5088,,10.0,C,Debris Burning,Navarro,32.15905,-96.36203,TX,2007-09-22,,Sep,,,,2007-08-23,2007,Aug,722469,14621.831671606738,53912,2006,2020,12,1.0,722469-53912-2007.gz,73052.1817527034,26.42570498915399,25.892413793103472,25.564550264550277,24.217177242888393,2.6980477223427024,2.482758620689663,2.4264550264550344,3.099999999999965,75.0684782608696,74.00461893764434,70.7301587301587,72.19868276619097,133.20000000000002,0.3,0.3,71.6
5089,,2.0,B,Arson,Franklin,35.44333,-93.86084,AR,2012-06-17,2012-06-17,Jun,2012-06-17 21:12:00,2012-06-17 23:30:00,0 days 00:00:00.000000000,2012-05-18,2012,May,723445,67692.06465462895,99999,2006,2020,15,0.1,723445-93993-2012.gz,71584.9490588545,22.481314432989713,22.44885496183207,23.761494252873568,0.0,2.6858064516128803,2.10255102040817,2.3098265895953785,0.0,65.8509803921569,69.61256544502622,68.14450867052024,0.0,32.0,15.0,2.5,0.0
5090,MS0    1111-5150321008,5.0,B,Missing/Undefined,Copiah,31.928158000000003,-90.425829,MS,2011-03-21,,Mar,2011-03-21 16:01:00,,,2011-02-19,2011,Feb,720787,41700.17488890529,278,2010,2013,12,0.1,720787-00278-2011.gz,69897.61469781621,0.0,0.0,0.0,19.20262510254306,0.0,0.0,0.0,3.3983498349834496,0.0,0.0,0.0,68.97352162400708,0.0,0.0,0.0,0.0
